"GEN_name","GEN_price","GEN_description","GEN_website","GEN_duration","GEN_language","GEN_isTicketAvailable","SCREEN_salaNumber","GEN_geoURI","GEN_workURI","DATETIME_startDate","DATETIME_endDate","DATETIME_startTime","DATETIME_endTime","SCHEDULE_byDay","SCHEDULE_byMonth","SCHEDULE_byMonthDay","SCHEDULE_repeatCount","SCHEDULE_repeatFrequency"
"FROZEN II - IL SEGRETO DI ARENDELLE - 3D (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5445","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","01-12-2019","01-12-2019","15:00:00","16:43:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE - 3D (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5445","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","01-12-2019","01-12-2019","17:15:00","18:58:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE - 3D (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5445","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","02-12-2019","02-12-2019","17:30:00","19:13:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE - 3D (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5445","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","03-12-2019","03-12-2019","17:30:00","19:13:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE - 3D (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5445","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","04-12-2019","04-12-2019","18:00:00","19:43:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","28-11-2019","28-11-2019","20:45:00","22:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","28-11-2019","28-11-2019","19:45:00","21:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","29-11-2019","29-11-2019","17:45:00","19:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","29-11-2019","29-11-2019","20:45:00","22:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","29-11-2019","29-11-2019","19:45:00","21:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","30-11-2019","30-11-2019","17:00:00","18:43:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","30-11-2019","30-11-2019","19:15:00","20:58:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","30-11-2019","30-11-2019","21:30:00","23:13:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","01-12-2019","01-12-2019","15:45:00","17:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","01-12-2019","01-12-2019","18:00:00","19:43:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","01-12-2019","01-12-2019","20:30:00","22:13:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","02-12-2019","02-12-2019","17:45:00","19:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","02-12-2019","02-12-2019","20:45:00","22:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","02-12-2019","02-12-2019","19:45:00","21:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","03-12-2019","03-12-2019","17:45:00","19:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","03-12-2019","03-12-2019","20:45:00","22:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","04-12-2019","04-12-2019","17:45:00","19:28:00",,,,,
"FROZEN II - IL SEGRETO DI ARENDELLE (FROZEN II)","8.50","Elsa, Anna, Kristoff, Olaf e Sven si spingono all’interno della foresta per scoprire la verità su di un antico mistero del loro regno.","https://cineworld.18tickets.it/film/5444","103 min","inglese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Cinema%20Teatro%20Nuovo%20RomaCorso%20III%20Novembre%2C%2035%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/Frozen_II_-_Il_segreto_di_Arendelle","04-12-2019","04-12-2019","20:45:00","22:28:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","28-11-2019","28-11-2019","19:30:00","21:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","29-11-2019","29-11-2019","17:30:00","19:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","29-11-2019","29-11-2019","19:30:00","21:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","30-11-2019","30-11-2019","17:30:00","19:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","30-11-2019","30-11-2019","20:00:00","21:31:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","30-11-2019","30-11-2019","22:15:00","23:46:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","01-12-2019","01-12-2019","16:50:00","18:21:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","01-12-2019","01-12-2019","19:30:00","21:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","01-12-2019","01-12-2019","21:30:00","23:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","02-12-2019","02-12-2019","17:30:00","19:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","02-12-2019","02-12-2019","19:30:00","21:01:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","03-12-2019","03-12-2019","22:10:00","23:41:00",,,,,
"CETTO C'E', SENZADUBBIAMENTE","8.50","A dieci anni dalla sua elezione a sindaco di Marina di Sopra di Cetto la Qualunque si erano perse le tracce. Scopriamo che vive in Germania e, messa da parte ogni ambizione politica, Cetto la Qualunque oggi per i tedeschi è soltanto un irresistibile e pittoresco imprenditore di successo, che considera la Germania una terra di conquiste e la mafia un marchio di qualità.","https://cineworld.18tickets.it/film/5479","Durata: 91",,"True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Multisala%20G.%20ModenaViale%20S.%20F.%20d%E2%80%99Assisi%2C%208/a%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/unknown","04-12-2019","04-12-2019","18:00:00","19:31:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","28-11-2019","28-11-2019","18:00:00","20:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","28-11-2019","28-11-2019","21:00:00","23:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","29-11-2019","29-11-2019","18:00:00","20:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","29-11-2019","29-11-2019","21:00:00","23:12:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","30-11-2019","30-11-2019","16:40:00","18:52:00",,,,,
"L'UFFICIALE E LA SPIA (J'ACCUSE)","8.50","Il famoso caso Dreyfus che sconvolse l'opinione pubblica francese alla fine del XIX secolo.","https://cineworld.18tickets.it/film/5478","132 min","francese","True",,"http://www.semanticweb.org/facilitiesEventsOntology/Trento%20-%20Supercinema%20VittoriaVia%20Manci%2C%2072%20%E2%80%93%20Trento","http://www.semanticweb.org/facilitiesEventsOntology/https%3A//it.wikipedia.org/wiki/L%27ufficiale_e_la_spia","30-11-2019","30-11-2019","19:20:00","21:32:00",,,,,
